dataset,origin,seed,teacher,student,r_stu,r_legacy,teacher_cal_MASE,ns_cal_MASE,g_soft,action,g_hard
ETTm2,0,2024,QELM-NISQ,PatchTST,0.17900804876655682,0.25974047477663087,51.72606995375436,9.259382852783991,0.0,reject,0.0
ETTm2,0,2024,QELM-NISQ,N-HiTS,0.148438711663211,0.25974047477663087,51.78692233840954,7.6871840329162735,0.0,reject,0.0
ETTm2,0,2024,ClassicalELM,DLinear,0.489386564058563,0.9278123624473369,14.516133939470137,7.104000912051182,0.0,reject,0.0
ETTm2,0,2024,ClassicalELM,PatchTST,0.6378683808921906,0.9278123624473369,14.516133939470137,9.259382852783991,0.3446709522304764,attenuate,0.0
ETTm2,0,2024,ClassicalELM,N-HiTS,0.5295613876925186,0.9278123624473369,14.516133939470137,7.6871840329162735,0.07390346923129648,attenuate,0.0
ETTm2,1,42,QELM,DLinear,0.18035251692395118,0.36688484754049894,38.44735836996793,6.934077851100858,0.0,reject,0.0
ETTm2,1,42,QELM,PatchTST,0.19938581778985398,0.36688484754049894,38.44735836996793,7.665857990455643,0.0,reject,0.0
ETTm2,1,42,QELM,N-HiTS,0.19564972708353073,0.36688484754049894,38.44735836996793,7.522215172166926,0.0,reject,0.0
ETTm2,1,42,QELM-NISQ,DLinear,0.17700005423772777,0.35964433672699214,39.17556907518083,6.934077851100858,0.0,reject,0.0
ETTm2,1,42,QELM-NISQ,PatchTST,0.19496914733085316,0.35964433672699214,39.31831315570691,7.665857990455643,0.0,reject,0.0
ETTm2,1,42,QELM-NISQ,N-HiTS,0.19109486335650447,0.35964433672699214,39.36377482912015,7.522215172166926,0.0,reject,0.0
ETTm2,1,42,ClassicalELM,DLinear,0.43029799691067766,0.8753403018571791,16.11459477126093,6.934077851100858,0.0,reject,0.0
ETTm2,1,42,ClassicalELM,PatchTST,0.4757090140502371,0.8753403018571791,16.11459477126093,7.665857990455643,0.0,reject,0.0
ETTm2,1,42,ClassicalELM,N-HiTS,0.4667951803282194,0.8753403018571791,16.11459477126093,7.522215172166926,0.0,reject,0.0
ETTm2,1,123,QELM,DLinear,0.16849320251149455,0.3427823935349133,41.150754797308615,6.933622461563776,0.0,reject,0.0
ETTm2,1,123,QELM,PatchTST,0.20975120203955144,0.3427823935349133,41.150754797308615,8.63142028357032,0.0,reject,0.0
ETTm2,1,123,QELM,N-HiTS,0.19105004833025238,0.3427823935349133,41.150754797308615,7.861853692852176,0.0,reject,0.0
ETTm2,1,123,QELM-NISQ,DLinear,0.16478610884757874,0.33513894443243847,42.076498498894274,6.933622461563776,0.0,reject,0.0
ETTm2,1,123,QELM-NISQ,PatchTST,0.20557845376030182,0.33513894443243847,41.986016168962394,8.63142028357032,0.0,reject,0.0
ETTm2,1,123,QELM-NISQ,N-HiTS,0.18751422212171723,0.33513894443243847,41.92670616604736,7.861853692852176,0.0,reject,0.0
ETTm2,1,123,ClassicalELM,DLinear,0.5110391829230547,1.0,13.567692445625536,6.933622461563776,0.02759795730763681,attenuate,0.0
ETTm2,1,123,ClassicalELM,PatchTST,0.6361745240144534,1.0,13.567692445625536,8.63142028357032,0.3404363100361335,attenuate,0.0
ETTm2,1,123,ClassicalELM,N-HiTS,0.5794540025402017,1.0,13.567692445625536,7.861853692852176,0.19863500635050435,attenuate,0.0
ETTm2,1,2024,QELM,DLinear,0.14925841473670004,0.30391265832951436,46.41384354951072,6.927656710037181,0.0,reject,0.0
ETTm2,1,2024,QELM,PatchTST,0.1752377386684591,0.30391265832951436,46.41384354951072,8.133456986527905,0.0,reject,0.0
ETTm2,1,2024,QELM,N-HiTS,0.16819066167378008,0.30391265832951436,46.41384354951072,7.806375057415517,0.0,reject,0.0
ETTm2,1,2024,QELM-NISQ,DLinear,0.14633489492355015,0.2974312062432979,47.34111240969833,6.927656710037181,0.0,reject,0.0
ETTm2,1,2024,QELM-NISQ,PatchTST,0.17189621396603533,0.2974312062432979,47.31609148840812,8.133456986527905,0.0,reject,0.0
ETTm2,1,2024,QELM-NISQ,N-HiTS,0.1652631120420104,0.2974312062432979,47.23604052325429,7.806375057415517,0.0,reject,0.0
ETTm2,1,2024,ClassicalELM,DLinear,0.5396050941039187,1.0,12.838382709380117,6.927656710037181,0.09901273525979665,attenuate,0.0
ETTm2,1,2024,ClassicalELM,PatchTST,0.6335266030498804,1.0,12.838382709380117,8.133456986527905,0.333816507624701,attenuate,0.0
ETTm2,1,2024,ClassicalELM,N-HiTS,0.6080497235615152,1.0,12.838382709380117,7.806375057415517,0.270124308903788,attenuate,0.0
ETTm2,2,42,QELM,DLinear,0.16603268391875742,0.3591062353602471,36.3092364023885,6.02851997092921,0.0,reject,0.0
ETTm2,2,42,QELM,PatchTST,0.1652605726003902,0.3591062353602471,36.3092364023885,6.000485198541655,0.0,reject,0.0
ETTm2,2,42,QELM,N-HiTS,0.18731937303163612,0.3591062353602471,36.3092364023885,6.801423398152873,0.0,reject,0.0
ETTm2,2,42,QELM-NISQ,DLinear,0.16016998463806176,0.34505005812793216,37.638262777835294,6.02851997092921,0.0,reject,0.0
ETTm2,2,42,QELM-NISQ,PatchTST,0.15864308496625198,0.34505005812793216,37.823805555837076,6.000485198541655,0.0,reject,0.0
ETTm2,2,42,QELM-NISQ,N-HiTS,0.18043505435931784,0.34505005812793216,37.694578929261375,6.801423398152873,0.0,reject,0.0
ETTm2,2,42,ClassicalELM,DLinear,0.543090403597181,1.0,11.100398627924683,6.02851997092921,0.10772600899295243,attenuate,0.0
ETTm2,2,42,ClassicalELM,PatchTST,0.5405648391262773,1.0,11.100398627924683,6.000485198541655,0.10141209781569321,attenuate,0.0
ETTm2,2,42,ClassicalELM,N-HiTS,0.6127188424605665,1.0,11.100398627924683,6.801423398152873,0.2817971061514163,attenuate,0.0
ETTm2,2,123,QELM,DLinear,0.14513762992855808,0.3156534527058034,41.30755785719858,5.995281045530589,0.0,reject,0.0
ETTm2,2,123,QELM,PatchTST,0.14804558441281654,0.3156534527058034,41.30755785719858,6.115401543635195,0.0,reject,0.0
ETTm2,2,123,QELM,N-HiTS,0.15567194089049927,0.3156534527058034,41.30755785719858,6.4304277050766965,0.0,reject,0.0
ETTm2,2,123,QELM-NISQ,DLinear,0.13992088712858652,0.30418367967733956,42.847648900488736,5.995281045530589,0.0,reject,0.0
ETTm2,2,123,QELM-NISQ,PatchTST,0.14311943888863973,0.30418367967733956,42.72935662075609,6.115401543635195,0.0,reject,0.0
ETTm2,2,123,QELM-NISQ,N-HiTS,0.14995967005725944,0.30418367967733956,42.881047301726866,6.4304277050766965,0.0,reject,0.0
ETTm2,2,123,ClassicalELM,DLinear,0.6343414562369152,1.0,9.451189082132855,5.995281045530589,0.33585364059228795,attenuate,0.0
ETTm2,2,123,ClassicalELM,PatchTST,0.6470510208282839,1.0,9.451189082132855,6.115401543635195,0.3676275520707098,attenuate,0.0
ETTm2,2,123,ClassicalELM,N-HiTS,0.6803829284542828,1.0,9.451189082132855,6.4304277050766965,0.4509573211357071,attenuate,0.0
ETTm2,2,2024,QELM,DLinear,0.14664500300719155,0.3186972748132372,40.91303895564993,5.999692720684629,0.0,reject,0.0
ETTm2,2,2024,QELM,PatchTST,0.1490451550122349,0.3186972748132372,40.91303895564993,6.097890233166448,0.0,reject,0.0
ETTm2,2,2024,QELM,N-HiTS,0.15170333807228298,0.3186972748132372,40.91303895564993,6.206644580253444,0.0,reject,0.0
ETTm2,2,2024,QELM-NISQ,DLinear,0.1461529111990557,0.3158131519598402,41.050791745867,5.999692720684629,0.0,reject,0.0
ETTm2,2,2024,QELM-NISQ,PatchTST,0.14820445297459564,0.3158131519598402,41.14512155860603,6.097890233166448,0.0,reject,0.0
ETTm2,2,2024,QELM-NISQ,N-HiTS,0.15002783063143738,0.3158131519598402,41.36995485524858,6.206644580253444,0.0,reject,0.0
ETTm2,2,2024,ClassicalELM,DLinear,0.6218880913392828,1.0,9.647543994231887,5.999692720684629,0.304720228348207,attenuate,0.0
ETTm2,2,2024,ClassicalELM,PatchTST,0.6320665898815575,1.0,9.647543994231887,6.097890233166448,0.33016647470389376,attenuate,0.0
ETTm2,2,2024,ClassicalELM,N-HiTS,0.6433393394178144,1.0,9.647543994231887,6.206644580253444,0.358348348544536,attenuate,0.0
ETTm2,3,42,QELM,DLinear,0.1786383234875055,0.30467399682398916,35.02009151902517,6.255930437337667,0.0,reject,0.0
ETTm2,3,42,QELM,PatchTST,0.24251376164057178,0.30467399682398916,35.02009151902517,8.49285412727588,0.0,reject,0.0
ETTm2,3,42,QELM,N-HiTS,0.19714624648524792,0.30467399682398916,35.02009151902517,6.904079594545676,0.0,reject,0.0
ETTm2,3,42,QELM-NISQ,DLinear,0.16656373111941614,0.2858169573546125,37.55877942511111,6.255930437337667,0.0,reject,0.0
ETTm2,3,42,QELM-NISQ,PatchTST,0.2260212541390539,0.2858169573546125,37.57546678353915,8.49285412727588,0.0,reject,0.0
ETTm2,3,42,QELM-NISQ,N-HiTS,0.18448545744346045,0.2858169573546125,37.423435376534115,6.904079594545676,0.0,reject,0.0
ETTm2,3,42,ClassicalELM,DLinear,0.4317865022177783,0.7364270999415661,14.488480777433821,6.255930437337667,0.0,reject,0.0
ETTm2,3,42,ClassicalELM,PatchTST,0.5861797560240903,0.7364270999415661,14.488480777433821,8.49285412727588,0.21544939006022584,attenuate,0.0
ETTm2,3,42,ClassicalELM,N-HiTS,0.4765219832640394,0.7364270999415661,14.488480777433821,6.904079594545676,0.0,reject,0.0
ETTm2,3,123,QELM,DLinear,0.18582162295715113,0.3162132877816542,33.742132147980485,6.270017757772397,0.0,reject,0.0
ETTm2,3,123,QELM,PatchTST,0.2383652625914266,0.3162132877816542,33.742132147980485,8.042952189847986,0.0,reject,0.0
ETTm2,3,123,QELM,N-HiTS,0.20453416892968265,0.3162132877816542,33.742132147980485,6.901418956802717,0.0,reject,0.0
ETTm2,3,123,QELM-NISQ,DLinear,0.17622349911041024,0.2965276327074813,35.57991862279394,6.270017757772397,0.0,reject,0.0
ETTm2,3,123,QELM-NISQ,PatchTST,0.22680989311626717,0.2965276327074813,35.46120532637001,8.042952189847986,0.0,reject,0.0
ETTm2,3,123,QELM-NISQ,N-HiTS,0.19271355586046474,0.2965276327074813,35.81179811657736,6.901418956802717,0.0,reject,0.0
ETTm2,3,123,ClassicalELM,DLinear,0.6261667597985017,1.0,10.013335360998829,6.270017757772397,0.3154168994962542,attenuate,0.0
ETTm2,3,123,ClassicalELM,PatchTST,0.803224090663603,1.0,10.013335360998829,8.042952189847986,0.7580602266590075,attenuate,0.0
ETTm2,3,123,ClassicalELM,N-HiTS,0.6892227922060029,1.0,10.013335360998829,6.901418956802717,0.4730569805150073,attenuate,0.0
ETTm2,3,2024,QELM,DLinear,0.16498043858282804,0.2809398604287729,37.978628865971494,6.2657308470824296,0.0,reject,0.0
ETTm2,3,2024,QELM,PatchTST,0.21312089645751567,0.2809398604287729,37.978628865971494,8.094039430143127,0.0,reject,0.0
ETTm2,3,2024,QELM,N-HiTS,0.18178272463003164,0.2809398604287729,37.978628865971494,6.903858632969067,0.0,reject,0.0
ETTm2,3,2024,QELM-NISQ,DLinear,0.15913684924262067,0.2705590616713044,39.37322422118382,6.2657308470824296,0.0,reject,0.0
ETTm2,3,2024,QELM-NISQ,PatchTST,0.20463606346661645,0.2705590616713044,39.55333821921158,8.094039430143127,0.0,reject,0.0
ETTm2,3,2024,QELM-NISQ,N-HiTS,0.1746706761080409,0.2705590616713044,39.525000914857344,6.903858632969067,0.0,reject,0.0
ETTm2,3,2024,ClassicalELM,DLinear,0.5193161386134305,0.8843266623357717,12.0653497574943,6.2657308470824296,0.04829034653357628,attenuate,0.0
ETTm2,3,2024,ClassicalELM,PatchTST,0.6708499623158936,0.8843266623357717,12.0653497574943,8.094039430143127,0.4271249057897339,attenuate,0.0
ETTm2,3,2024,ClassicalELM,N-HiTS,0.5722054289127249,0.8843266623357717,12.0653497574943,6.903858632969067,0.18051357228181214,attenuate,0.0
ETTm2,4,42,QELM,DLinear,0.2180580881135094,0.3712050253348466,25.86962504479384,5.641080977481105,0.0,reject,0.0
ETTm2,4,42,QELM,PatchTST,0.22158567081609362,0.3712050253348466,25.86962504479384,5.732338219311458,0.0,reject,0.0
ETTm2,4,42,QELM,N-HiTS,0.2184084938578846,0.3712050253348466,25.86962504479384,5.650145842701633,0.0,reject,0.0
ETTm2,4,42,QELM-NISQ,DLinear,0.20162841708198295,0.34024851183554927,27.97760880693428,5.641080977481105,0.0,reject,0.0
ETTm2,4,42,QELM-NISQ,PatchTST,0.20291677620817283,0.34024851183554927,28.249700820353254,5.732338219311458,0.0,reject,0.0
ETTm2,4,42,QELM-NISQ,N-HiTS,0.20277879426489676,0.34024851183554927,27.863593247924424,5.650145842701633,0.0,reject,0.0
ETTm2,4,42,ClassicalELM,DLinear,0.6977307151416526,1.0,8.084897016947087,5.641080977481105,0.4943267878541316,attenuate,0.0
ETTm2,4,42,ClassicalELM,PatchTST,0.709018087341826,1.0,8.084897016947087,5.732338219311458,0.522545218354565,attenuate,0.0
ETTm2,4,42,ClassicalELM,N-HiTS,0.6988519248740125,1.0,8.084897016947087,5.650145842701633,0.4971298121850312,attenuate,0.0
ETTm2,4,123,QELM,DLinear,0.18006370119732065,0.306011155742291,31.380996038228062,5.650578293901801,0.0,reject,0.0
ETTm2,4,123,QELM,PatchTST,0.17736486962154435,0.306011155742291,31.380996038228062,5.56588627091452,0.0,reject,0.0
ETTm2,4,123,QELM,N-HiTS,0.1876946186198559,0.306011155742291,31.380996038228062,5.890044083306425,0.0,reject,0.0
ETTm2,4,123,QELM-NISQ,DLinear,0.1708892593473082,0.29257339073857574,33.065731079200255,5.650578293901801,0.0,reject,0.0
ETTm2,4,123,QELM-NISQ,PatchTST,0.16884829607330196,0.29257339073857574,32.96382848008254,5.56588627091452,0.0,reject,0.0
ETTm2,4,123,QELM-NISQ,N-HiTS,0.17881146967048514,0.29257339073857574,32.93996796827762,5.890044083306425,0.0,reject,0.0
ETTm2,4,123,ClassicalELM,DLinear,0.7867008719227678,1.0,7.182626199576058,5.650578293901801,0.7167521798069195,attenuate,0.0
ETTm2,4,123,ClassicalELM,PatchTST,0.774909638377539,1.0,7.182626199576058,5.56588627091452,0.6872740959438475,attenuate,0.0
ETTm2,4,123,ClassicalELM,N-HiTS,0.8200404586910112,1.0,7.182626199576058,5.890044083306425,0.8001011467275279,attenuate,0.0
ETTm2,4,2024,QELM,DLinear,0.185039110571025,0.3148611943672604,30.498951007371176,5.64349876775323,0.0,reject,0.0
ETTm2,4,2024,QELM,PatchTST,0.18243571296161118,0.3148611943672604,30.498951007371176,5.564097871611009,0.0,reject,0.0
ETTm2,4,2024,QELM,N-HiTS,0.1878397575108722,0.3148611943672604,30.498951007371176,5.728915561560573,0.0,reject,0.0
ETTm2,4,2024,QELM-NISQ,DLinear,0.17921460871030517,0.3042131526648576,31.49017152321421,5.64349876775323,0.0,reject,0.0
ETTm2,4,2024,QELM-NISQ,PatchTST,0.17710300404659415,0.3042131526648576,31.417298094769457,5.564097871611009,0.0,reject,0.0
ETTm2,4,2024,QELM-NISQ,N-HiTS,0.1807506909921248,0.3042131526648576,31.69512398605535,5.728915561560573,0.0,reject,0.0
ETTm2,4,2024,ClassicalELM,DLinear,0.7174833719585528,1.0,7.865685796101265,5.64349876775323,0.543708429896382,attenuate,0.0
ETTm2,4,2024,ClassicalELM,PatchTST,0.7073887790393217,1.0,7.865685796101265,5.564097871611009,0.5184719475983043,attenuate,0.0
ETTm2,4,2024,ClassicalELM,N-HiTS,0.7283427929958999,1.0,7.865685796101265,5.728915561560573,0.5708569824897497,attenuate,0.0
Energy,0,42,QELM,DLinear,0.351143792054481,1.0,5.601069558969345,1.966780804497415,0.0,reject,0.0
Energy,0,42,QELM,PatchTST,0.320742909085482,1.0,5.601069558969345,1.7965033443339655,0.0,reject,0.0
Energy,0,42,QELM,N-HiTS,0.3646350863963942,1.0,5.601069558969345,2.042346482547001,0.0,reject,0.0
Energy,0,42,QELM-NISQ,DLinear,0.3468654758927974,1.0,5.670154400449096,1.966780804497415,0.0,reject,0.0
Energy,0,42,QELM-NISQ,PatchTST,0.3168986601827387,1.0,5.669015272257752,1.7965033443339655,0.0,reject,0.0
Energy,0,42,QELM-NISQ,N-HiTS,0.3606740907797515,1.0,5.662581634659685,2.042346482547001,0.0,reject,0.0
Energy,0,42,ClassicalELM,DLinear,0.8003401835620594,1.0,2.457431033568626,1.966780804497415,0.7508504589051485,attenuate,0.0
Energy,0,42,ClassicalELM,PatchTST,0.7310493437226289,1.0,2.457431033568626,1.7965033443339655,0.5776233593065722,attenuate,0.0
Energy,0,42,ClassicalELM,N-HiTS,0.8310900508085272,1.0,2.457431033568626,2.042346482547001,0.8277251270213178,attenuate,0.0
Energy,0,123,QELM,DLinear,0.37208688218672425,1.0,5.289319143068262,1.9680862688348255,0.0,reject,0.0
Energy,0,123,QELM,PatchTST,0.35065414181189913,1.0,5.289319143068262,1.8547216648818512,0.0,reject,0.0
Energy,0,123,QELM,N-HiTS,0.39043153435011757,1.0,5.289319143068262,2.0651169886955905,0.0,reject,0.0
Energy,0,123,QELM-NISQ,DLinear,0.3600555599780231,1.0,5.466062706974871,1.9680862688348255,0.0,reject,0.0
Energy,0,123,QELM-NISQ,PatchTST,0.3394540653782939,1.0,5.463836948940101,1.8547216648818512,0.0,reject,0.0
Energy,0,123,QELM-NISQ,N-HiTS,0.37900647748372035,1.0,5.448764365206118,2.0651169886955905,0.0,reject,0.0
Energy,0,123,ClassicalELM,DLinear,0.7911243306700345,1.0,2.4877079272331004,1.9680862688348255,0.7278108266750862,attenuate,0.0
Energy,0,123,ClassicalELM,PatchTST,0.7455544296732316,1.0,2.4877079272331004,1.8547216648818512,0.613886074183079,attenuate,0.0
Energy,0,123,ClassicalELM,N-HiTS,0.8301283949327896,1.0,2.4877079272331004,2.0651169886955905,0.8253209873319739,attenuate,0.0
Energy,0,2024,QELM,DLinear,0.36538940882338505,1.0,5.376578970456834,1.9645450115074667,0.0,reject,0.0
Energy,0,2024,QELM,PatchTST,0.3446567840037446,1.0,5.376578970456834,1.8530744168998166,0.0,reject,0.0
Energy,0,2024,QELM,N-HiTS,0.38411982925279897,1.0,5.376578970456834,2.0652505960960688,0.0,reject,0.0
Energy,0,2024,QELM-NISQ,DLinear,0.3648687557546786,1.0,5.3842511328329214,1.9645450115074667,0.0,reject,0.0
Energy,0,2024,QELM-NISQ,PatchTST,0.34371427153011724,1.0,5.391322299916327,1.8530744168998166,0.0,reject,0.0
Energy,0,2024,QELM-NISQ,N-HiTS,0.38244314362587833,1.0,5.4001506642681045,2.0652505960960688,0.0,reject,0.0
Energy,0,2024,ClassicalELM,DLinear,0.7808740677083007,1.0,2.515828214494289,1.9645450115074667,0.7021851692707517,attenuate,0.0
Energy,0,2024,ClassicalELM,PatchTST,0.7365663546595952,1.0,2.515828214494289,1.8530744168998166,0.5914158866489879,attenuate,0.0
Energy,0,2024,ClassicalELM,N-HiTS,0.8209028677704088,1.0,2.515828214494289,2.0652505960960688,0.8022571694260219,attenuate,0.0
Energy,1,42,QELM,DLinear,0.35628150697333083,1.0,4.022929367743533,1.4332953375869348,0.0,reject,0.0
Energy,1,42,QELM,PatchTST,0.31489461995201656,1.0,4.022929367743533,1.2667988143494062,0.0,reject,0.0
Energy,1,42,QELM,N-HiTS,0.3504084125574477,1.0,4.022929367743533,1.409668293581748,0.0,reject,0.0
Energy,1,42,QELM-NISQ,DLinear,0.35174913921555445,1.0,4.074765728733173,1.4332953375869348,0.0,reject,0.0
Energy,1,42,QELM-NISQ,PatchTST,0.3103430606352806,1.0,4.08193053118776,1.2667988143494062,0.0,reject,0.0
Energy,1,42,QELM-NISQ,N-HiTS,0.345317275912719,1.0,4.082240860541394,1.409668293581748,0.0,reject,0.0
Energy,1,42,ClassicalELM,DLinear,0.7974236403099206,1.0,1.7974076326980741,1.4332953375869348,0.7435591007748016,attenuate,0.0
Energy,1,42,ClassicalELM,PatchTST,0.7047921636161213,1.0,1.7974076326980741,1.2667988143494062,0.5119804090403032,attenuate,0.0
Energy,1,42,ClassicalELM,N-HiTS,0.7842785731724674,1.0,1.7974076326980741,1.409668293581748,0.7106964329311685,attenuate,0.0
Energy,1,123,QELM,DLinear,0.34438055917269567,1.0,4.16686919396541,1.4349887430172874,0.0,reject,0.0
Energy,1,123,QELM,PatchTST,0.30718012994231764,1.0,4.16686919396541,1.279979420454935,0.0,reject,0.0
Energy,1,123,QELM,N-HiTS,0.3472557468384333,1.0,4.16686919396541,1.4469692739285192,0.0,reject,0.0
Energy,1,123,QELM-NISQ,DLinear,0.3367216497993581,1.0,4.261646804927311,1.4349887430172874,0.0,reject,0.0
Energy,1,123,QELM-NISQ,PatchTST,0.29993758339747506,1.0,4.267485941429073,1.279979420454935,0.0,reject,0.0
Energy,1,123,QELM-NISQ,N-HiTS,0.33875001085539275,1.0,4.27149587471514,1.4469692739285192,0.0,reject,0.0
Energy,1,123,ClassicalELM,DLinear,0.7578484283998353,1.0,1.893503620568568,1.4349887430172874,0.6446210709995883,attenuate,0.0
Energy,1,123,ClassicalELM,PatchTST,0.6759846701906975,1.0,1.893503620568568,1.279979420454935,0.4399616754767438,attenuate,0.0
Energy,1,123,ClassicalELM,N-HiTS,0.7641756045304172,1.0,1.893503620568568,1.4469692739285192,0.660439011326043,attenuate,0.0
Energy,1,2024,QELM,DLinear,0.35666626299338966,1.0,4.014925090304085,1.4319883281571555,0.0,reject,0.0
Energy,1,2024,QELM,PatchTST,0.31919164461110955,1.0,4.014925090304085,1.2815305425645684,0.0,reject,0.0
Energy,1,2024,QELM,N-HiTS,0.3615777042816376,1.0,4.014925090304085,1.4517073970148977,0.0,reject,0.0
Energy,1,2024,QELM-NISQ,DLinear,0.34562548946201505,1.0,4.14317916883423,1.4319883281571555,0.0,reject,0.0
Energy,1,2024,QELM-NISQ,PatchTST,0.3092616940315998,1.0,4.143838591382817,1.2815305425645684,0.0,reject,0.0
