student,teacher,dataset,origin,reference,n_windows,dm_stat,dm_p,boot_lo,boot_hi,ess_ratio
N-HiTS,QELM,ExchangeRate,4,NaiveKD,607,-0.4103176205898018,0.6817179927453692,-0.000415670492493009,0.0003794943303835639,0.05074420912726704
N-HiTS,QELM,ExchangeRate,4,LegacyPersist,607,1.2998479423485494,0.1941472950429735,-2.6814793233676848e-05,0.0004519007865380176,0.08755376472898199
N-HiTS,QELM,Jena,0,NaiveKD,1600,-6.135884958010615,1.065548656446775e-09,-1.1838109139839654,-0.42500534312473626,0.014176385732964395
N-HiTS,QELM,Jena,0,LegacyPersist,1600,-3.479136933740904,0.0005165251378878456,-0.22587388827162794,-0.027029290447244433,0.02054350289222686
N-HiTS,QELM,Jena,1,NaiveKD,1600,-1.700882148169551,0.08915955391492629,-0.3422792914493475,0.09116283469274618,0.022249117194093664
N-HiTS,QELM,Jena,1,LegacyPersist,1600,-0.3231910760987243,0.7465927978539391,-0.059323920372407885,0.04917300506681203,0.06936083579439248
N-HiTS,QELM,Jena,2,NaiveKD,1600,-4.889591391762903,1.1120350592270242e-06,-0.39657124964054674,-0.1446264181714505,0.03260252554223567
N-HiTS,QELM,Jena,2,LegacyPersist,1600,-7.846585504376397,7.763720235517526e-15,-0.45364969254471366,-0.22272637569857767,0.022344846008030026
N-HiTS,QELM,Jena,3,NaiveKD,1600,-2.9463685946933484,0.0032618259268605704,-0.6456331883163657,-0.07224983776686718,0.025493766146692905
N-HiTS,QELM,Jena,3,LegacyPersist,1600,-1.400868776806035,0.16144735003180194,-0.1735833097170107,0.028220495059154818,0.055602300994968594
N-HiTS,QELM,Jena,4,NaiveKD,1600,-3.7095135655048104,0.00021475862630217948,-0.48256376961921343,-0.10434668581909505,0.029713634339311935
N-HiTS,QELM,Jena,4,LegacyPersist,1600,-1.883365853107321,0.059832157327216154,-0.16393360019288958,0.010605451009469092,0.037063581874509026
N-HiTS,QELM-NISQ,AAPL,0,NaiveKD,486,0.6715422207943933,0.5021948984509723,5.953489139737416e-08,1.6803972024485895e-06,0.8007672920441704
N-HiTS,QELM-NISQ,AAPL,0,LegacyPersist,486,-1.5482725207668466,0.12220894613060411,-8.298812344011087e-05,6.293060752436685e-06,0.6597434434971906
N-HiTS,QELM-NISQ,AAPL,1,NaiveKD,486,-1.742624958744161,0.08203296414438806,-7.861565967155582e-07,3.711503466644894e-07,0.8949352067334206
N-HiTS,QELM-NISQ,AAPL,1,LegacyPersist,486,-0.6389559403386116,0.5231532291570969,-1.5797476387686197e-05,3.625514280863503e-05,0.7891418415241895
N-HiTS,QELM-NISQ,AAPL,2,NaiveKD,486,-1.6559298701402356,0.09838283713685417,-3.93574812100748e-07,-1.9197365644660014e-08,1.0
N-HiTS,QELM-NISQ,AAPL,2,LegacyPersist,486,-1.7062191009836973,0.08860746690809074,-2.95169867571336e-05,-3.118129349371191e-06,0.5347575459104157
N-HiTS,QELM-NISQ,AAPL,3,NaiveKD,486,-2.144574242127744,0.03248313172726252,-4.1845806494907095e-05,8.844323561683972e-06,0.27328265253509537
N-HiTS,QELM-NISQ,AAPL,3,LegacyPersist,486,-0.4049851598919737,0.6856669825440642,-2.6001544609865164e-05,3.340149172792526e-05,0.8786318884647988
N-HiTS,QELM-NISQ,AAPL,4,NaiveKD,486,0.8077630952320898,0.41962296389484677,-1.6417497109790399e-07,5.942882889490803e-07,0.8519908959020649
N-HiTS,QELM-NISQ,AAPL,4,LegacyPersist,486,0.8299643730507722,0.4069672580385415,-1.2855995312302445e-05,1.0426794303343493e-05,0.7561302929108975
N-HiTS,QELM-NISQ,ETTh1,0,NaiveKD,1393,-2.5459567422470317,0.011004878799381446,-0.1771217448894959,0.0034152195654536576,0.020810569848109414
N-HiTS,QELM-NISQ,ETTh1,0,LegacyPersist,1393,-2.946436763552229,0.0032680598453011006,-0.08314081041806906,-0.017822047938075937,0.1251862559241668
N-HiTS,QELM-NISQ,ETTh1,1,NaiveKD,1393,-13.14104343110833,2.8676858466223117e-37,-1.6449635238514388,-0.9629336878026209,0.007154981242411265
N-HiTS,QELM-NISQ,ETTh1,1,LegacyPersist,1393,-12.17302239762609,1.812272720626795e-32,-0.8118805085219929,-0.4871604789527133,0.010482358325470655
N-HiTS,QELM-NISQ,ETTh1,2,NaiveKD,1393,-20.851875484276714,2.996423454907254e-84,-3.383081735680194,-2.4255607426006076,0.008804234079206138
N-HiTS,QELM-NISQ,ETTh1,2,LegacyPersist,1393,-9.283040499020903,6.110365332611739e-20,-0.4075940679734718,-0.24204171692788046,0.05389532958323582
N-HiTS,QELM-NISQ,ETTh1,3,NaiveKD,1393,-3.4233867748673625,0.0006364146670128366,-0.6375558493660237,-0.08949125930506467,0.026299386668040825
N-HiTS,QELM-NISQ,ETTh1,3,LegacyPersist,1393,1.2220566073602466,0.22189311674459206,-0.01527608186006546,0.04977405118005187,0.04863034882510727
N-HiTS,QELM-NISQ,ETTh1,4,NaiveKD,1393,-4.447674648108947,9.371072537568915e-06,-0.23375696611870814,-0.06629977988644804,0.05029548204383027
N-HiTS,QELM-NISQ,ETTh1,4,LegacyPersist,1393,-1.8899234824740911,0.05897580032034093,-0.06292644477177248,0.0011084096494203613,0.14755744021123496
N-HiTS,QELM-NISQ,ETTm2,0,NaiveKD,1600,-6.841854331604102,1.1097388039126853e-11,-1.9638031218899414,-0.8429127811049115,0.024947557284694763
N-HiTS,QELM-NISQ,ETTm2,0,LegacyPersist,1600,-2.8304152835643905,0.004706886894780428,-0.30956443025707264,-0.02335929281287834,0.03829545552597536
N-HiTS,QELM-NISQ,ETTm2,1,NaiveKD,1600,-9.342318227587148,3.054271153805955e-20,-1.5101718611256219,-0.9882325717220085,0.031062758774474737
N-HiTS,QELM-NISQ,ETTm2,1,LegacyPersist,1600,-5.437774888879252,6.231102244119865e-08,-0.49404580449080093,-0.22696541132684808,0.03450853864995856
N-HiTS,QELM-NISQ,ETTm2,2,NaiveKD,1600,-6.047619136396045,1.8265996675289986e-09,-1.3860043545635417,-0.46984304821165285,0.016265245266285963
N-HiTS,QELM-NISQ,ETTm2,2,LegacyPersist,1600,-1.1762197650837614,0.23968214934036822,-0.28481619510147715,0.09944095563096873,0.045994987413692165
N-HiTS,QELM-NISQ,ETTm2,3,NaiveKD,1600,-10.997694344534704,3.589064780178364e-27,-1.6524593920898623,-1.0244539410774596,0.025034654633758195
N-HiTS,QELM-NISQ,ETTm2,3,LegacyPersist,1600,-5.437186180275333,6.251342279551486e-08,-0.3298166758441366,-0.14228537251148377,0.055364099079273726
N-HiTS,QELM-NISQ,ETTm2,4,NaiveKD,1600,-10.82717522608642,2.0573085300856357e-26,-1.688257035467308,-1.011978086175863,0.024773388944295
N-HiTS,QELM-NISQ,ETTm2,4,LegacyPersist,1600,-4.859921428041875,1.2895282686728118e-06,-0.4637093257624656,-0.15473645403492267,0.03513830345612304
N-HiTS,QELM-NISQ,Energy,0,NaiveKD,1600,-6.936712274490199,5.8077899586634376e-12,-368.8287750306129,-223.88658507776265,0.04309828345963424
N-HiTS,QELM-NISQ,Energy,0,LegacyPersist,1600,-7.2309607906842945,7.404267962066084e-13,-364.88233651304245,-232.1742064380646,0.053885226377902884
N-HiTS,QELM-NISQ,Energy,1,NaiveKD,1600,-4.494441697716292,7.476768839663791e-06,-594.7870838618278,-98.2801406893731,0.007853066602848569
N-HiTS,QELM-NISQ,Energy,1,LegacyPersist,1600,-4.2918004383032535,1.8786241650636736e-05,-688.198706805706,-99.997595806122,0.007528810257379981
N-HiTS,QELM-NISQ,Energy,2,NaiveKD,1600,-0.2061406390046526,0.8367072976403694,-47.92417129898071,67.66748979330059,0.08761668359590108
N-HiTS,QELM-NISQ,Energy,2,LegacyPersist,1600,0.729836585183702,0.46559698028996965,-8.900317398548125,86.0770249710083,0.09937135565303733
N-HiTS,QELM-NISQ,Energy,3,NaiveKD,1600,-4.351031242897518,1.4407514949980566e-05,-317.15738578510286,-79.78635518646246,0.027219918816984344
N-HiTS,QELM-NISQ,Energy,3,LegacyPersist,1600,-3.6912982921415622,0.0002305999821615179,-253.82573184823988,-54.6880553584099,0.03459863792189435
N-HiTS,QELM-NISQ,Energy,4,NaiveKD,1600,-2.0478808599252005,0.04073472014352658,-316.88670247077937,5.444312233924822,0.05818060405803376
N-HiTS,QELM-NISQ,Energy,4,LegacyPersist,1600,-1.8494046831052076,0.06458383878586596,-272.99293060302733,11.233292652130126,0.06242171653742566
N-HiTS,QELM-NISQ,ExchangeRate,0,NaiveKD,607,-1.5275631306482143,0.12714279686315105,-0.0009489376472383645,0.00010377590657580798,0.05903187332325911
N-HiTS,QELM-NISQ,ExchangeRate,0,LegacyPersist,607,-0.22102110397669483,0.8251504488660832,-0.0002463015510307094,0.0002756416900244525,0.06903945649654061
N-HiTS,QELM-NISQ,ExchangeRate,1,NaiveKD,607,-3.9406049974674646,9.074431197004325e-05,-0.003217436308620415,-0.0014664283044052448,0.0346413196699739
N-HiTS,QELM-NISQ,ExchangeRate,1,LegacyPersist,607,-3.2628042114817375,0.0011651730287223882,-0.0013430820568915399,-0.0004154139461639822,0.040960219162403166
N-HiTS,QELM-NISQ,ExchangeRate,2,NaiveKD,607,-10.757312697890118,8.088332822400082e-25,-0.01582266616990216,-0.0111747146270712,0.03339447958038946
N-HiTS,QELM-NISQ,ExchangeRate,2,LegacyPersist,607,-2.712282542311099,0.006871867802396271,-0.0010754875826194446,-0.00042131006014970633,0.0493887835108854
N-HiTS,QELM-NISQ,ExchangeRate,3,NaiveKD,607,-3.8941225797967336,0.00010950994274226076,-0.004241933281116473,-0.0004418966559178459,0.01780137447302594
N-HiTS,QELM-NISQ,ExchangeRate,3,LegacyPersist,607,1.805064277873542,0.07156085158140645,0.00010051930031629473,0.0004787934055383879,0.06299918624297285
N-HiTS,QELM-NISQ,ExchangeRate,4,NaiveKD,607,-0.5238804233229007,0.6005532488966373,-0.0005460519890114512,0.00026923744439468064,0.04936439982530154
N-HiTS,QELM-NISQ,ExchangeRate,4,LegacyPersist,607,1.5536117207728841,0.12079912891090458,5.017206228347388e-05,0.00044230495427932285,0.09385347549934683
N-HiTS,QELM-NISQ,Jena,0,NaiveKD,1600,-6.007749470153714,2.3246840734290243e-09,-1.011064683557488,-0.365608516281005,0.02593456208046074
N-HiTS,QELM-NISQ,Jena,0,LegacyPersist,1600,-3.2406345092041535,0.0012171646606045027,-0.18725667097675616,-0.017082887413445887,0.0334038280694859
N-HiTS,QELM-NISQ,Jena,1,NaiveKD,1600,-1.445268345758741,0.14857846935932267,-0.3095460077011958,0.10928891824837755,0.0233884593375776
N-HiTS,QELM-NISQ,Jena,1,LegacyPersist,1600,0.28284680406270263,0.777330884137477,-0.04879163194145076,0.08408614684129133,0.06352898424512878
N-HiTS,QELM-NISQ,Jena,2,NaiveKD,1600,-7.908268860024812,4.827864736021235e-15,-0.8049575111274608,-0.3846289253416471,0.01932998429681384
N-HiTS,QELM-NISQ,Jena,2,LegacyPersist,1600,-7.979908951823847,2.7690038858412735e-15,-0.4475485205068253,-0.2203629664294422,0.022595070788342584
N-HiTS,QELM-NISQ,Jena,3,NaiveKD,1600,-2.971251879824102,0.00301015248347474,-0.6832525115767494,-0.07848250521253795,0.025844390215155888
N-HiTS,QELM-NISQ,Jena,3,LegacyPersist,1600,-1.2387700566165432,0.21561247973545314,-0.19797942905640228,0.047396611293312144,0.05287330728132925
N-HiTS,QELM-NISQ,Jena,4,NaiveKD,1600,-4.067977337354156,4.973325157619542e-05,-0.5788023731922731,-0.14739073191839272,0.027801329560987104
N-HiTS,QELM-NISQ,Jena,4,LegacyPersist,1600,-1.7085605176089693,0.08772645712933198,-0.16229137508221902,0.01301540921395633,0.0363277598931864
N-HiTS,ClassicalELM,AAPL,0,NaiveKD,486,-0.5023679172285506,0.6156367519707115,-9.591089477264341e-11,5.365644462805226e-11,1.0
N-HiTS,ClassicalELM,AAPL,0,LegacyPersist,486,-1.404887487106934,0.16069488318508918,-7.979834697558066e-05,1.6359892796433754e-05,0.7703133194018227
N-HiTS,ClassicalELM,AAPL,1,NaiveKD,486,-0.6667439418306819,0.505252759349441,-3.4493428689462165e-11,3.066082550174415e-11,1.0
N-HiTS,ClassicalELM,AAPL,1,LegacyPersist,486,-0.69516636296885,0.4872839670006023,-1.763180822877543e-05,3.474793452462908e-05,0.7230354039324032
N-HiTS,ClassicalELM,AAPL,2,NaiveKD,486,0.3437191511177362,0.7312064645321318,-1.9163015938590093e-11,1.9163015938590093e-11,1.0
N-HiTS,ClassicalELM,AAPL,2,LegacyPersist,486,-1.1017765864067897,0.2711052715437271,-3.2715008252994026e-05,6.770508971310558e-06,0.6716758666064192
N-HiTS,ClassicalELM,AAPL,3,NaiveKD,486,,,0.0,0.0,1.0
N-HiTS,ClassicalELM,AAPL,3,LegacyPersist,486,0.4695079855413636,0.6389175840565564,-2.144981633657168e-05,6.43343100354934e-05,0.8776159174563841
N-HiTS,ClassicalELM,AAPL,4,NaiveKD,486,,,0.0,0.0,1.0
N-HiTS,ClassicalELM,AAPL,4,LegacyPersist,486,0.8630718662730998,0.3885245367332999,-1.1832855733824365e-05,1.1404438869866671e-05,0.631311519635768
N-HiTS,ClassicalELM,ETTh1,0,NaiveKD,1393,-0.8940770175247698,0.3714352401046387,-1.1981175430199267e-06,4.5829681894886756e-07,0.14618594494323814
N-HiTS,ClassicalELM,ETTh1,0,LegacyPersist,1393,0.328582918151974,0.7425203836981576,-0.008326479874963136,0.011048925629491353,0.216789381570304
N-HiTS,ClassicalELM,ETTh1,1,NaiveKD,1393,10.332021691745487,3.6728381397603214e-24,0.008420703990140237,0.01600509575499276,0.013872656700834882
N-HiTS,ClassicalELM,ETTh1,1,LegacyPersist,1393,6.513537265129526,1.0227381696362412e-10,0.020336200342876656,0.050626309152374295,0.09752200893508801
N-HiTS,ClassicalELM,ETTh1,2,NaiveKD,1393,-5.485432405450733,4.8930781043298024e-08,-0.043401245843439934,-0.01314042290540283,0.022950296376607886
N-HiTS,ClassicalELM,ETTh1,2,LegacyPersist,1393,-0.8584878307095678,0.3907709450732163,-0.018108293286819555,0.005092473515314065,0.1039759046508789
N-HiTS,ClassicalELM,ETTh1,3,NaiveKD,1393,-1.4975031818724545,0.13448908899668532,-0.017580697318032246,0.00011826309202304376,0.09400148546561139
N-HiTS,ClassicalELM,ETTh1,3,LegacyPersist,1393,2.345550200041637,0.019138772794779574,0.00010090138862138166,0.02799839468061794,0.1315325175107628
N-HiTS,ClassicalELM,ETTh1,4,NaiveKD,1393,-1.3319865528742114,0.18308264730961274,-0.014554786106086171,0.0061220883349677405,0.09864783116192935
N-HiTS,ClassicalELM,ETTh1,4,LegacyPersist,1393,1.2867779742116927,0.19838563254042593,-0.00844242445808987,0.02106123901983857,0.16280413293204102
N-HiTS,ClassicalELM,ETTm2,0,NaiveKD,1600,-0.9693773422537699,0.33250355469410764,-0.1115763521050103,0.04453905805805688,0.06956130102302437
N-HiTS,ClassicalELM,ETTm2,0,LegacyPersist,1600,-3.2050925514132587,0.0013768400848157081,-0.15069027191679923,-0.011910106867551807,0.06041808669117537
N-HiTS,ClassicalELM,ETTm2,1,NaiveKD,1600,-2.9073552393828748,0.003695237657307298,-0.12361766004259699,-0.026293999189045285,0.06978327272764338
N-HiTS,ClassicalELM,ETTm2,1,LegacyPersist,1600,0.8202095482443376,0.4122189080655194,-0.03225132642127573,0.12009788323426616,0.07827949687350033
N-HiTS,ClassicalELM,ETTm2,2,NaiveKD,1600,2.030867598206041,0.04243358576989088,-0.0183372363159433,0.12233708633715286,0.07063668440487275
N-HiTS,ClassicalELM,ETTm2,2,LegacyPersist,1600,3.4276213403629057,0.0006243363853836566,0.03672682782891206,0.13955171952233644,0.0827608749560422
N-HiTS,ClassicalELM,ETTm2,3,NaiveKD,1600,-2.8879444186725114,0.003929849268861663,-0.15608745052828454,-0.029310589958215262,0.06081765394392208
N-HiTS,ClassicalELM,ETTm2,3,LegacyPersist,1600,-5.1499452027597075,2.928687154963851e-07,-0.2553108071042225,-0.09105684115411722,0.05988035145474376
N-HiTS,ClassicalELM,ETTm2,4,NaiveKD,1600,2.4156026104068538,0.015820691348044702,-0.0011215703496709464,0.10238478851434771,0.03960524113097448
N-HiTS,ClassicalELM,ETTm2,4,LegacyPersist,1600,0.5985254922781548,0.5495741265622114,-0.03523998591932468,0.07984536306513473,0.07180817781995168
N-HiTS,ClassicalELM,Energy,0,NaiveKD,1600,-1.5792436176809357,0.11447797548293316,-12.456867652893067,0.7590036258697502,0.0811046690361144
N-HiTS,ClassicalELM,Energy,0,LegacyPersist,1600,0.5385086746338008,0.5903008722787628,-5.058078284740448,17.542513958930954,0.15782495280381523
N-HiTS,ClassicalELM,Energy,1,NaiveKD,1600,-2.1668295059346536,0.030395115044522334,-19.15270692062378,-0.009825415611284843,0.18557763554304688
N-HiTS,ClassicalELM,Energy,1,LegacyPersist,1600,-0.9412419298112947,0.3467230665511487,-30.88988557291031,8.922512062549576,0.21563935307674423
N-HiTS,ClassicalELM,Energy,2,NaiveKD,1600,-2.9349696769100913,0.0033834034945236934,-22.71821636724472,-1.6915114698410034,0.1530222387493769
N-HiTS,ClassicalELM,Energy,2,LegacyPersist,1600,-1.2627295285462852,0.20687051047372698,-56.24055372333527,11.490580086231194,0.10972125414118832
N-HiTS,ClassicalELM,Energy,3,NaiveKD,1600,-1.5125572332530308,0.13058977242785538,-85.72273115301132,11.105787399291957,0.06900191746785721
N-HiTS,ClassicalELM,Energy,3,LegacyPersist,1600,-2.6194140396671783,0.008891403170718551,-57.38060094690323,-3.527829064846048,0.11994414761923455
N-HiTS,ClassicalELM,Energy,4,NaiveKD,1600,-0.34174099447495465,0.7325907240534335,-38.30838485193252,14.365704703330989,0.16417398903975003
N-HiTS,ClassicalELM,Energy,4,LegacyPersist,1600,-0.40357310136495733,0.6865806300349072,-63.233333223342896,27.74602986145016,0.12833184641465561
N-HiTS,ClassicalELM,ExchangeRate,0,NaiveKD,607,3.7604710724198886,0.0001860312701195312,1.3044827634582213e-05,0.00013632713346699884,0.027233298549983895
N-HiTS,ClassicalELM,ExchangeRate,0,LegacyPersist,607,0.06141658916375685,0.9510476907822095,-0.00016411238167200181,0.00011703673498152671,0.09487766294441588
N-HiTS,ClassicalELM,ExchangeRate,1,NaiveKD,607,-3.1146082575681007,0.0019288603500765527,-0.0009519582390006558,2.2298074830852664e-05,0.014448299843847925
N-HiTS,ClassicalELM,ExchangeRate,1,LegacyPersist,607,-5.310855829209404,1.5341497648614952e-07,-0.001983724728294171,-0.0005334158976431142,0.011337826595455267
N-HiTS,ClassicalELM,ExchangeRate,2,NaiveKD,607,-7.505179008379507,2.200067897318203e-13,-0.008590017178272706,-0.005104626395319218,0.060162088141753625
N-HiTS,ClassicalELM,ExchangeRate,2,LegacyPersist,607,-3.9301295158879626,9.46866382198874e-05,-0.0011042170529599,-0.0005908741504187918,0.06301317911163123
N-HiTS,ClassicalELM,ExchangeRate,3,NaiveKD,607,1.259723685170337,0.20825398893747,-1.7380733772708772e-05,9.52839201697512e-05,0.06619636589389595
N-HiTS,ClassicalELM,ExchangeRate,3,LegacyPersist,607,-0.9823023739952921,0.3263429095259477,-0.00013425661454915454,6.769247238675383e-05,0.14215793175612337
N-HiTS,ClassicalELM,ExchangeRate,4,NaiveKD,607,-1.634445521706782,0.10268467030096019,-0.00014635810001002996,3.3743188181766155e-05,0.07807770023085167
N-HiTS,ClassicalELM,ExchangeRate,4,LegacyPersist,607,-0.5491530550246101,0.5831027044698615,-7.445343062484904e-05,9.640052616772664e-05,0.1379795021699674
N-HiTS,ClassicalELM,Jena,0,NaiveKD,1600,-3.7689084304623695,0.00016991964524305252,-0.1668123529853765,-0.02118495624652135,0.018017551963201893
N-HiTS,ClassicalELM,Jena,0,LegacyPersist,1600,-4.055172252851719,5.250834288136334e-05,-0.35974074164312336,-0.051697654111310866,0.013762899803552478
N-HiTS,ClassicalELM,Jena,1,NaiveKD,1600,1.315474548128052,0.18853905360854875,-0.00827575947251171,0.052015514510683696,0.06264150575634021
N-HiTS,ClassicalELM,Jena,1,LegacyPersist,1600,1.4744351818823713,0.1405613060918026,-0.01841896842839196,0.12283906373335042,0.06322878574345944
N-HiTS,ClassicalELM,Jena,2,NaiveKD,1600,-0.17626733752360527,0.8601062419350928,-0.023885851599043235,0.023038301029941043,0.04497272962516863
N-HiTS,ClassicalELM,Jena,2,LegacyPersist,1600,2.0477086118291634,0.04075162653184473,-0.0023091259177308527,0.08363472599769005,0.05774020177766184
N-HiTS,ClassicalELM,Jena,3,NaiveKD,1600,1.0741696019723384,0.2829087406420863,-0.007413779789116233,0.02366848261840641,0.06399926566103377
N-HiTS,ClassicalELM,Jena,3,LegacyPersist,1600,-2.159886872626331,0.030929647975314674,-0.07045735809160396,-0.005914138162741442,0.0783298042559488
N-HiTS,ClassicalELM,Jena,4,NaiveKD,1600,-1.0665416504393286,0.28633986636500824,-0.023893737531267105,0.018098715912550682,0.043023542708693005
N-HiTS,ClassicalELM,Jena,4,LegacyPersist,1600,0.26023425186226967,0.7947165902540343,-0.03021260798163712,0.033300079166656324,0.05873854934825244
